blueprint_id,source_product_title,product_type,print_provider_id,print_provider_name,print_provider_country,product_cost,standard_shipping_first_item,standard_shipping_additional_items,handling_time_days,shipping_to_country,variant_id,variant_title,custom_title,created_product_id
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,24.52,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32103,Arctic White / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,24.52,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32104,Arctic White / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,24.52,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32105,Arctic White / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,24.52,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32106,Arctic White / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,24.52,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32107,Arctic White / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32121,Bottle Green / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32122,Bottle Green / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32123,Bottle Green / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32124,Bottle Green / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32125,Bottle Green / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32139,Charcoal / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32140,Charcoal / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32141,Charcoal / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32142,Charcoal / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32143,Charcoal / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32145,Fire Red / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32146,Fire Red / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32147,Fire Red / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32148,Fire Red / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32149,Fire Red / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32163,Heather Grey / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32164,Heather Grey / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32165,Heather Grey / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32166,Heather Grey / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32167,Heather Grey / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32181,Jet Black / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32182,Jet Black / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32183,Jet Black / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32184,Jet Black / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32185,Jet Black / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32187,Kelly Green / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32188,Kelly Green / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32189,Kelly Green / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32190,Kelly Green / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32191,Kelly Green / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32205,Orange Crush / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32206,Orange Crush / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32208,Orange Crush / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32209,Orange Crush / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32211,Oxford Navy / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32212,Oxford Navy / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32213,Oxford Navy / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32214,Oxford Navy / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32215,Oxford Navy / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32247,Sky Blue / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32248,Sky Blue / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32249,Sky Blue / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32250,Sky Blue / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32251,Sky Blue / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32253,Sun Yellow / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32254,Sun Yellow / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32255,Sun Yellow / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32256,Sun Yellow / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,32257,Sun Yellow / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,33674,Royal Blue / XS,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,33675,Royal Blue / S,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,33676,Royal Blue / M,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,33677,Royal Blue / L,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,6,T Shirt and Sons,GB,25.5,22.79,6.19,10-30 days,REST_OF_THE_WORLD,33678,Royal Blue / XL,TEMP: Kids Hoodie (6 - T Shirt and Sons),6842a89e100fcd23250c4a40
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32102,Arctic White / 2XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32103,Arctic White / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32104,Arctic White / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32105,Arctic White / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32106,Arctic White / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32107,Arctic White / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32115,Baby Pink / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32116,Baby Pink / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32117,Baby Pink / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32118,Baby Pink / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32119,Baby Pink / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32120,Bottle Green / 2XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32121,Bottle Green / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32122,Bottle Green / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32123,Bottle Green / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32124,Bottle Green / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32125,Bottle Green / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32144,Fire Red / 2XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32145,Fire Red / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32146,Fire Red / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32147,Fire Red / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32148,Fire Red / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32149,Fire Red / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32162,Heather Grey / 2XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32163,Heather Grey / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32164,Heather Grey / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32165,Heather Grey / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32166,Heather Grey / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32167,Heather Grey / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32180,Jet Black / 2XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32181,Jet Black / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32182,Jet Black / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32183,Jet Black / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32184,Jet Black / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32185,Jet Black / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32186,Kelly Green / 2XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32187,Kelly Green / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32188,Kelly Green / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32189,Kelly Green / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32190,Kelly Green / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32191,Kelly Green / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32199,New French Navy / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32200,New French Navy / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32201,New French Navy / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32202,New French Navy / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32203,New French Navy / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32205,Orange Crush / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32206,Orange Crush / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32207,Orange Crush / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32208,Orange Crush / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32209,Orange Crush / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32223,Purple / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32224,Purple / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32225,Purple / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32226,Purple / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32227,Purple / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32247,Sky Blue / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32248,Sky Blue / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32249,Sky Blue / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32250,Sky Blue / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,32251,Sky Blue / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,33673,Royal Blue / 2XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,33674,Royal Blue / XS,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,33675,Royal Blue / S,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,33676,Royal Blue / M,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,33677,Royal Blue / L,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,87,Print Logistic,PL,20.31,12.49,6.59,5-15 days,US,33678,Royal Blue / XL,TEMP: Kids Hoodie (87 - Print Logistic),6842a8a0100fcd23250c4a42
67,Kids Hoodie,hoodie,26,Textildruck Europa,DE,21.14,12.49,6.59,5-15 days,US,32102,Arctic White / 2XS,TEMP: Kids Hoodie (26 - Textildruck Europa),6842a8a1bf9d7f6bf0028e08
